unit_id,mean_degree,clustering_coef,weighted_clustering_coef,fraction_long_edges,weighted_fraction_long_edges,country,unit
"""17119""",39.7802532884939,0.0368152325389834,0.0729631697394958,0.229430488916158,0.383587227308122,US,county
"""13135""",31.9337124989072,0.0330515536416095,0.0673933467299658,0.295300027462384,0.487443033208875,US,county
"""17159""",39.4419988034723,0.0427842124368295,0.0776870589143312,0.198834136743314,0.372179657860891,US,county
"""17017""",38.5315213276406,0.0511832777562228,0.0896580372645959,0.185160746331584,0.3636313788656,US,county
"""09001""",27.6996180173492,0.0372358862219287,0.0707926987002341,0.293240706621757,0.512933478153132,US,county
"""13225""",50.8395401758911,0.0437570947694783,0.078822106885751,0.183368417111346,0.345457273190476,US,county
"""18003""",33.7539494898947,0.0334026669507054,0.0692960589258345,0.27645538932409,0.427867008337915,US,county
"""48097""",37.3296289519489,0.0368887538883215,0.0746951445522199,0.234393100893435,0.394010973350526,US,county
"""28103""",76.2800162813955,0.0743802740498835,0.115939947107244,0.0854047902034974,0.260868967299428,US,county
"""40135""",40.1346458455962,0.0403840638627872,0.0781503606022015,0.211456846255889,0.367814779649644,US,county
"""38035""",26.5502119593988,0.0340870144732526,0.0696671829341534,0.306767593846927,0.481295853878072,US,county
"""13297""",42.9016370232964,0.0398134799122867,0.0735833537454299,0.230339932838651,0.388705821489155,US,county
"""18167""",36.8851214250685,0.0338740878071262,0.071492976643636,0.242239604476864,0.392149383691816,US,county
"""39103""",34.8418529450749,0.0318579491482783,0.0677231213895698,0.27976386106719,0.40926182140276,US,county
"""47101""",42.8247920182791,0.064154894896588,0.0968410225932753,0.17337509564332,0.364512863195808,US,county
"""36065""",38.5129067450214,0.0367331981767571,0.0736759864773428,0.2266025564739,0.38306059881795,US,county
"""17139""",42.0735705205745,0.0401894712023755,0.0745578960320697,0.199765762436181,0.348024085431025,US,county
"""48087""",45.6893381220776,0.0610963214263084,0.104130492675075,0.141471706655753,0.334361293622364,US,county
"""16057""",24.0331096986057,0.0377533861396547,0.0758566616645176,0.320736824910942,0.499197808068554,US,county
"""28121""",48.007244374186,0.0346061247152632,0.0672446343940124,0.220147014371427,0.364214285812783,US,county
"""48285""",42.7632102379122,0.0483099010851047,0.0856457197437831,0.186397210548957,0.358193431931406,US,county
"""10005""",36.8259520400124,0.0350613226029798,0.0696415566219053,0.251346064220853,0.413661923599268,US,county
"""55059""",35.2133215143539,0.0353632503369076,0.0731540525562656,0.261574879131734,0.404706055341968,US,county
"""20109""",34.7838617178521,0.0411709242448611,0.0741160731753356,0.226567072699942,0.41437850574206,US,county
"""15007""",28.2477561133517,0.0356010530749819,0.0690126155979572,0.297167122327322,0.494594834648093,US,county
"""49055""",29.4634899422023,0.0448555354273578,0.0802398449707441,0.272378432150768,0.452112623969836,US,county
"""12125""",40.5597722635701,0.0411807057188022,0.0784620145164506,0.211636673551796,0.362085026570625,US,county
"""01105""",69.4519605491988,0.0813814633164128,0.12522600390147,0.0910019118212469,0.267470110403318,US,county
"""47089""",38.4545746279438,0.0327301967813405,0.0691316039653251,0.250396603609958,0.387164296784474,US,county
"""37065""",55.6651405649433,0.0458857865605313,0.0824435496155635,0.150001791155348,0.327705156814344,US,county
"""21225""",47.7013660098336,0.0507791741771565,0.0872552914485115,0.153803092636789,0.330452256509886,US,county
"""26139""",29.8543620682634,0.0325247542433878,0.068841527370297,0.296398892313339,0.443313966903914,US,county
"""55037""",36.8936841170378,0.0377150558745889,0.0759532670489798,0.222703980695835,0.373757797415809,US,county
"""48495""",35.057033703354,0.0486962120099934,0.0887663970582806,0.209044104691355,0.393519602203223,US,county
"""17181""",40.4979376410688,0.0417268242003968,0.0780630088444384,0.190975879351952,0.366503847065003,US,county
"""12019""",35.846724663845,0.0320689849691935,0.0687629347551694,0.284028748978809,0.409489415960704,US,county
"""27067""",27.7346248961008,0.0351060709337153,0.0727482908002447,0.283872609445613,0.451791471045516,US,county
"""41017""",25.5552881862188,0.0285041013019804,0.0612503041360009,0.370685126024758,0.521438065907625,US,county
"""48453""",25.4158520927722,0.031540360327149,0.0674171315895897,0.349064358077365,0.538713700726686,US,county
"""21003""",44.6788723301929,0.0478956185369877,0.0812678709414973,0.177255387248423,0.346364209663611,US,county
"""45089""",56.8354665675479,0.0545939046805739,0.0937161907621649,0.131034808699304,0.315970497982359,US,county
"""42049""",36.0778254847559,0.0381156685786006,0.0731980602262134,0.243761555993352,0.401920540714412,US,county
"""17131""",41.9124903365507,0.0442999621609628,0.0804845533965838,0.192058621289483,0.342060912136551,US,county
"""05045""",40.8039926101631,0.0352264658378926,0.069640571321856,0.23635374219039,0.398900271998306,US,county
